Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,Colour,ZIP,Province,Price_EUR
SEAT,Leon,ST 2.0TDI CR S&S FR DSG6,Wagon,2014,130843,150,Automatic,Diesel,4.5,5,Green,28232,Madrid,11490
MINI,Cooper D,2.0 16V Cooper D Automatica,Wagon,2012,140000,111,Automatic,Diesel,5.1,5,Green,28039,Madrid,11900
Subaru,Levorg,1.6 GT-S Executive Plus Lineartronic,Wagon,2017,103814,170,Automatic,Petrol,7.1,5,Red,28027,Madrid,19533
SEAT,Leon,ST 1.5 TSI S&S Style 130,Wagon,2021,11713,131,Manual,Petrol,5.1,5,Red,28946,Madrid,19130
Volvo,V60,D2 Kinetic Aut. 120,Wagon,2018,119472,120,Automatic,Diesel,4.2,5,Red,28021,Madrid,14890
SEAT,Leon,ST 1.6TDI CR S&S Style Ecomotive 110,Wagon,2016,106000,110,Manual,Diesel,3.6,5,Red,28031,Madrid,10900
Ford,Focus,Sportbreak 1.0 Ecoboost ST Line Aut.,Wagon,2021,5,125,Automatic,Petrol,6.0,5,Red,28042,Madrid,19290
Opel,Astra,ST 1.6CDTi Excellence Aut. 136,Wagon,2017,99883,136,Automatic,Diesel,4.5,5,Red,28041,Madrid,13400
Mazda,6,2.5 GE AT L. P. T. SR (CB) WGN,Wagon,2018,69615,192,Automatic,Petrol,6.4,5,Red,28021,Madrid,22290
SEAT,Leon,ST 1.6TDI CR S&S Reference 115,Wagon,2019,131441,116,Manual,Diesel,4.2,5,Red,28021,Madrid,11990
Volvo,V60,D2 Momentum Aut. 120,Wagon,2017,46000,120,Automatic,Diesel,4.2,5,Red,28939,Madrid,15850
Ford,Focus,Sb. 2.0 Ecoboost Auto-S&S ST,Wagon,2017,47286,250,Manual,Petrol,6.8,5,Red,28027,Madrid,23832
Audi,A4,Avant 2.0TDI Advanced ed. S tronic 140kW,Wagon,2017,38000,190,Automatic,Diesel,4.2,5,Red,28342,Madrid,23900
Skoda,Octavia,Combi 1.6TDI CR Style DSG 110,Wagon,2017,114990,110,Automatic,Diesel,3.9,5,Red,28703,Madrid,13900
Citroen,C4,Grand Picasso e-HDi 115 Airdream ETG6 Exclusive,Wagon,2016,114000,116,Automatic,Diesel,4.0,5,Red,28939,Madrid,16949
Audi,RS6,Avant 4.0 TFSI quattro Tiptronic,Wagon,2014,94767,560,Automatic,Petrol,9.8,5,Red,28015,Madrid,61800
Volkswagen,Golf,Variant 1.6TDI Business Edition,Wagon,2018,32827,116,Manual,Diesel,4.2,5,Red,28021,Madrid,14790
Mercedes-Benz,CLA 200,Shooting Brake 200d,Wagon,2017,29000,136,Automatic,Diesel,4.3,5,Red,28037,Madrid,27990
Mercedes-Benz,CLA 200,Shooting Brake 200d,Wagon,2017,29000,136,Automatic,Diesel,4.3,5,Red,28037,Madrid,27990
Mazda,6,W. 2.2DE Style (Navi) 110kW,Wagon,2017,110346,150,Manual,Diesel,4.2,5,Red,28021,Madrid,14690
SEAT,Leon,ST 1.5 TGI GNC S&S FR Fast Edition 130,Wagon,2020,15600,131,Manual,Compressed Natural Gas \(CNG\),5.4,5,Red,28946,Madrid,18240
Hyundai,i30,CW 1.0 TGDI Klass,Wagon,2020,21879,120,Manual,Petrol,5.4,5,Red,28232,Madrid,15990
Volkswagen,Golf,Variant 2.0TDI R-Line DSG 110kW,Wagon,2021,9200,150,Automatic,Diesel,5.595933050212341,5,Red,28922,Madrid,36190
Opel,Insignia,ST 1.6CDTI S&S Excellence 136 (4.75),Wagon,2018,112000,136,Manual,Diesel,4.5,5,Red,28939,Madrid,14649
Hyundai,i40,CW 1.7CRDI BD Tecno DT 141,Wagon,2017,102259,141,Automatic,Diesel,4.6,5,Red,28850,Madrid,14990
Hyundai,i40,CW 1.7CRDI BD Tecno DT 141,Wagon,2017,102259,141,Automatic,Diesel,4.6,5,Red,28500,Madrid,14990
Hyundai,i40,CW 1.7CRDI BD Tecno DT 141,Wagon,2017,102259,141,Automatic,Diesel,4.6,5,Red,28500,Madrid,14990
Hyundai,i40,CW 1.7CRDI BD Tecno DT 141,Wagon,2017,102259,141,Automatic,Diesel,4.6,5,Red,28025,Madrid,14990
Hyundai,i40,CW 1.7CRDI BD Tecno DT 141,Wagon,2017,102259,141,Automatic,Diesel,4.6,5,Red,28222,Madrid,14990
SEAT,Leon,ST 2.0 TDI 135kW DSG-6 St&Sp FR Plus,Wagon,2017,80662,184,Automatic,Diesel,4.6,5,Red,28100,Madrid,19990
Skoda,Octavia,Combi 1.0 TSI Ambition,Wagon,2019,90166,116,Manual,Petrol,4.8,5,Red,28850,Madrid,12650
SEAT,Leon,ST 2.0 TSI S&S Cupra DSG 300,Wagon,2018,57850,300,Automatic,Petrol,6.8,5,Red,28232,Madrid,25273
SEAT,Leon,ST 2.0 TSI S&S Cupra DSG 300,Wagon,2018,57850,300,Automatic,Petrol,6.8,5,Red,28906,Madrid,25273
Ford,Galaxy,Ghia,Wagon,2005,152316,131,Automatic,Diesel,6.5,5,Red,28850,Madrid,5400
Audi,S4,Avant S-Tronic,Wagon,2011,68345,333,Automatic,Petrol,9.7,5,Red,28231,Madrid,26990
Volkswagen,Golf,Variant 1.6TDI Business Edition,Wagon,2018,32827,116,Manual,Diesel,4.2,5,Red,28021,Madrid,14790
BMW,216,216d ADVANTAGE,Wagon,2016,91230,116,Manual,Diesel,3.9,5,Red,28700,Madrid,14990
SEAT,Leon,ST 1.4 TSI ACT S&S FR 150,Wagon,2018,56000,150,Manual,Petrol,4.9,5,Red,28046,Madrid,16950
Audi,S4,Avant 3.0 TFSI quattro tiptronic,Wagon,2017,77895,354,Automatic,Petrol,7.6,5,Red,28703,Madrid,38990
Kia,ProCeed / pro_cee'd,1.4 T-GDI GT Line103KW,Wagon,2019,45000,140,Manual,Petrol,6.3,5,Red,28830,Madrid,23495
Peugeot,308,SW 1.5BlueHDi S&S Allure 130,Wagon,2019,24920,131,Manual,Diesel,3.6,5,Red,28045,Madrid,17900
Peugeot,308,SW 1.5BlueHDi S&S Allure 130,Wagon,2019,24920,131,Manual,Diesel,3.6,5,Red,28021,Madrid,17900
Skoda,Octavia,Combi 2.0 TSI DSG RS 180kW,Wagon,2019,50617,245,Automatic,Petrol,6.6,5,Red,28522,Madrid,23990
Dacia,Logan,MCV 1.5dCi Laureate 66kW,Wagon,2018,169557,90,Manual,Diesel,3.5,5,Red,28500,Madrid,8000
Audi,RS6,RS 6 Avant 4.0 TFSI quattro Tiptronic,Wagon,2015,90000,560,Automatic,Petrol,9.6,5,Red,28703,Madrid,67999
Citroen,C4,Picasso PureTech 96KW (130CV) S&S 6v Feel,Wagon,2017,113800,131,Automatic,Petrol,5.0,5,Red,28023,Madrid,14090
Mazda,6,2.2 DE 150cv Style WGN,Wagon,2014,105000,150,Manual,Diesel,4.4,5,Red,28522,Madrid,12490
SEAT,Leon,ST 1.6TDI CR S&S Reference 115,Wagon,2019,97000,116,Manual,Diesel,4.2,5,Red,28946,Madrid,14540
Mercedes-Benz,C 220,Estate 220CDI BE Executive 7G Plus,Wagon,2014,144990,170,Automatic,Diesel,5.1,5,Red,28805,Madrid,17490
Ford,Focus,Vignale Sportbreak 1.0 Ecoboost,Wagon,2019,29309,125,Manual,Petrol,4.9,5,Red,28914,Madrid,19200
Audi,A6,Avant 2.0TDI Advanced ed. S-T 110kW,Wagon,2017,99000,150,Automatic,Diesel,4.4,5,Red,28939,Madrid,25450
SEAT,,SP 2.0 TDI 110kW DSG S&S Xcel Launch P M,Wagon,2020,7536,150,Automatic,Diesel,3.8,5,Red,28021,Madrid,22290
Peugeot,508,SW 2.0 BlueHDi S&S GT Line EAT8 160,Wagon,2019,75507,163,Automatic,Diesel,4.6,5,Red,28944,Madrid,25990
Audi,A4,Avant 2.0TDI Sport edition 110kW,Wagon,2016,104141,150,Manual,Diesel,4.0,5,Red,28027,Madrid,20467
Opel,Astra,ST 1.6CDTi Selective 110,Wagon,2016,84462,110,Manual,Diesel,3.6,5,Red,28021,Madrid,10690
Volvo,V60,familiar 2.0 D3 MOMENTUM AUTO 5P,Wagon,2020,7605,150,Automatic,Diesel,4.6,5,Red,28805,Madrid,39900
Audi,A4,Avant 2.0TDI 140kW (4.75),Wagon,2017,131500,190,Manual,Diesel,4.6,5,Red,28806,Madrid,19000
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2018,103223,136,Automatic,Hybrid,4.2,5,Red,28021,Madrid,13390
SEAT,,SP 2.0 TDI 110kW DSG S&S Xcel Launch P M,Wagon,2020,7536,150,Automatic,Diesel,3.8,5,Red,28021,Madrid,22290
Opel,Astra,ST 1.6CDTi Selective 110,Wagon,2016,84462,110,Manual,Diesel,3.6,5,Red,28021,Madrid,10690
Volvo,V60,D5 Twin AWD Summum,Wagon,2016,129000,231,Automatic,Hybrid,1.8,5,Red,28891,Madrid,19500
Peugeot,308,SW 1.2 PureTech S&S Allure 130 EAT6,Wagon,2015,65394,131,Automatic,Petrol,4.9,5,Red,28045,Madrid,12500
Audi,A4,Avant 2.0TDI Advanced edition 110kW,Wagon,2017,82000,150,Manual,Diesel,4.0,5,Red,28919,Madrid,22000
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2018,103223,136,Automatic,Hybrid,4.2,5,Red,28021,Madrid,13390
SEAT,Leon,ST 2.0 TSI S&S Cupra DSG 300,Wagon,2018,57850,300,Automatic,Petrol,6.8,5,Red,28027,Madrid,25273
Honda,Civic,Tourer 1.6 i-DTEC Elegance Navi,Wagon,2017,61000,120,Manual,Diesel,3.9,5,Red,28830,Madrid,14995
Opel,Astra,ST 1.4T S/S Dynamic 125,Wagon,2017,64678,125,Manual,Petrol,5.1,5,Red,28027,Madrid,11449
Ford,Focus,Sportbreak 1.0 Ecoboost ST Line,Wagon,2021,5,125,Manual,Petrol,4.9,5,Red,28042,Madrid,19490
Opel,Astra,ST 1.7CDTi S/S Selective,Wagon,2014,191500,110,Manual,Diesel,4.5,5,Red,28230,Madrid,6700
SEAT,Leon,ST 1.5 eTSI S&S FR Launch Pack L DSG-7 150,Wagon,2020,7000,150,Automatic,Petrol,4.9,5,Red,28002,Madrid,25500
Hyundai,iX20,1.4 CRDi BlueDrive Klass,Wagon,2015,67000,90,Manual,Diesel,4.2,5,Red,28914,Madrid,7990
Renault,,Zen Energy dCi 81kW (110CV) EDC,Wagon,2017,65110,110,Manual,Diesel,4.0,5,Red,28100,Madrid,15790
Volkswagen,Golf,Variant 2.0 TDI CR 150 Alltrack 4M 5p S/S #IVA DED,Wagon,2017,41920,150,Manual,Diesel,4.8,5,Red,28025,Madrid,21850
Audi,A4,Avant 35 TDI Black line S tronic 120kW,Wagon,2020,20695,163,Automatic,Diesel,3.9,5,Red,28050,Madrid,38200
Ford,Mondeo,Sportbreak 2.0TDCI ST-Line 150,Wagon,2016,190000,150,Manual,Diesel,4.8,5,Red,28100,Madrid,9490
Volkswagen,Arteon,Shooting Brake 2.0TDI R-Line DSG7 110kW,Wagon,2020,9900,150,Automatic,Diesel,4.2,5,Red,28220,Madrid,39100
Volkswagen,Golf,Variant 2.0 TDI CR 150 Alltrack 4M 5p S/S #IVA DED,Wagon,2017,41920,150,Manual,Diesel,4.8,5,Red,28430,Madrid,21850
Volkswagen,Golf,Variant 1.6TDI Advance,Wagon,2017,145700,116,Manual,Diesel,4.1,5,Red,28939,Madrid,11900
Audi,RS4,Avant 2.9 TFSI quattro tiptronic,Wagon,2018,18000,450,Automatic,Petrol,8.8,5,Red,28108,Madrid,82999
Renault,Clio,Sport Tourer 1.5dCi Energy Business 55kW,Wagon,2017,87232,75,Manual,Diesel,3.6,5,Black,28021,Madrid,8990
Mercedes-Benz,C 220,d Estate,Wagon,2018,31787,194,Automatic,Diesel,4.7,5,Black,28021,Madrid,31790
BMW,318,318dA Touring,Wagon,2019,165986,150,Automatic,Diesel,4.6,5,Black,28021,Madrid,16790
BMW,318,318dA Touring,Wagon,2019,134077,150,Automatic,Diesel,4.6,5,Black,28021,Madrid,18790
Mercedes-Benz,C 220,Estate 220d 7G Plus,Wagon,2018,79388,170,Automatic,Diesel,4.4,5,Black,28021,Madrid,22990
SEAT,Leon,ST 2.0TDI CR S&S Style 4Drive,Wagon,2017,96426,150,Manual,Diesel,4.8,5,Black,28021,Madrid,16690
Audi,A6,Avant 2.0TDI quattro S-Tronic 140kW,Wagon,2015,94957,190,Automatic,Diesel,5.2,5,Black,28021,Madrid,21590
Volvo,V50,2.0D Kinetic,Wagon,2008,169950,136,Manual,Diesel,5.8,5,Black,28939,Madrid,4950
Audi,A6 allroad,Quattro 3.0 TDI 320CV quattro tiptro Advanced ed,Wagon,2016,143479,320,Automatic,Diesel,6.5,5,Black,28021,Madrid,30490
Audi,A4,Avant 2.0TDI S line edition S tronic 110kW,Wagon,2018,24227,150,Automatic,Diesel,4.4,5,Black,28021,Madrid,24390
Ford,Mondeo,Sportbreak 2.0TDCI Titanium 150,Wagon,2018,134799,150,Manual,Diesel,4.8,5,Black,28021,Madrid,14990
Porsche,Panamera,Diesel Edition *BOSE+Cámara+Cuero+HU*,Wagon,2015,72635,300,Automatic,Diesel,6.4,5,Black,28670,Madrid,59975
Renault,Talisman,S.T. 1.6dCi Energy Intens 96kW,Wagon,2017,84676,131,Manual,Diesel,4.0,5,Black,28021,Madrid,14290
Peugeot,308,SW 1.6 VTi Premium,Wagon,2010,109000,120,Manual,Petrol,6.9,5,Black,28936,Madrid,6500
Mercedes-Benz,CLA 200,Shooting Brake 200CDI,Wagon,2016,59000,136,Manual,Diesel,4.3,5,Black,28660,Madrid,17990
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 110,Wagon,2017,63143,110,Manual,Diesel,4.0,5,Black,28041,Madrid,15100
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2016,186254,150,Automatic,Diesel,4.1,5,Black,28025,Madrid,15990
Skoda,Superb,Combi 1.6TDI CR Active DSG7 88kW,Wagon,2017,118231,120,Automatic,Diesel,4.0,5,Black,28500,Madrid,12500
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2016,186254,150,Automatic,Diesel,4.1,5,Black,28222,Madrid,15990
Skoda,Superb,Combi 1.6TDI CR Active DSG7 88kW,Wagon,2017,117931,120,Automatic,Diesel,4.0,5,Black,28500,Madrid,12500
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2016,186254,150,Automatic,Diesel,4.1,5,Black,28500,Madrid,15990
BMW,320,320dA,Wagon,2017,108500,190,Automatic,Diesel,4.4,5,Black,28830,Madrid,20490
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2016,186254,150,Automatic,Diesel,4.1,5,Black,28500,Madrid,15990
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2016,186254,150,Automatic,Diesel,4.1,5,Black,28850,Madrid,15990
Audi,A6,Avant Avant 2.0 TDI Ultra/ Sport line/Pano/Kam/N,Wagon,2016,131287,190,Automatic,Diesel,4.0,5,Black,28670,Madrid,24450
Renault,Megane,S.T. 1.5dCi Energy Business 81kW,Wagon,2017,144752,110,Manual,Diesel,3.7,5,Black,28830,Madrid,11900
Audi,A4,Avant 35 TFSI S line S tronic 110kW,Wagon,2019,15584,150,Automatic,Petrol,5.8,5,Black,28021,Madrid,30890
Renault,Megane,S.T. 1.5dCi Energy Zen EDC 81kW,Wagon,2018,119000,110,Automatic,Diesel,3.7,5,Black,28939,Madrid,12449
Mercedes-Benz,B 180,d,Wagon,2017,77654,109,Automatic,Diesel,4.0,5,Black,28918,Madrid,19490
Opel,Insignia,ST 2.0CDTI Selective Business S&S,Wagon,2013,199000,131,Manual,Diesel,4.5,5,Black,28939,Madrid,4980
Volkswagen,Passat,Variant 1.6TDI Edition 88kW,Wagon,2015,149000,120,Manual,Diesel,4.1,5,Black,28936,Madrid,9651
Mercedes-Benz,C 220,d Estate,Wagon,2018,63640,194,Automatic,Diesel,4.7,5,Black,28021,Madrid,29790
Mercedes-Benz,CLA 180,Shooting Brake 7G-DCT,Wagon,2019,28132,122,Automatic,Petrol,6.3,5,Black,28021,Madrid,21490
Peugeot,308,SW 1.5BlueHDi Access 100,Wagon,2019,114484,99,Manual,Diesel,3.5,5,Black,28021,Madrid,12390
Volkswagen,Passat,Alltrack 2.0 TDI 140kW(190CV) BMT 4M DSG,Wagon,2016,117430,190,Automatic,Diesel,5.2,5,Black,28021,Madrid,20890
Renault,Talisman,S. T. Intens En. dCi 81kW (110CV),Wagon,2018,129090,110,Manual,Diesel,3.7,5,Black,28021,Madrid,13390
Ford,Focus,Sportbreak 1.0 Ecoboost Active,Wagon,2019,67977,125,Manual,Petrol,4.9,5,Black,28021,Madrid,14890
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,73679,150,Automatic,Diesel,4.1,5,Black,28021,Madrid,18490
BMW,316,316d Touring,Wagon,2016,88696,116,Manual,Diesel,4.6,5,Black,28021,Madrid,15690
Opel,Insignia,ST MY18 1.6CDTi 100kW eco D Selective Au,Wagon,2018,65317,136,Automatic,Diesel,5.2,5,Black,28021,Madrid,15490
Opel,Astra,ST 1.6CDTi Business + 110,Wagon,2017,64741,110,Manual,Diesel,3.6,5,Black,28021,Madrid,10190
Opel,Astra,ST 1.6CDTi Business + 136 Aut.,Wagon,2017,98282,136,Automatic,Diesel,4.5,5,Black,28021,Madrid,11590
Citroen,C5,Tourer 2.0BlueHDI S&S Feel,Wagon,2017,57064,150,Manual,Diesel,4.1,5,Black,28021,Madrid,15690
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2017,73139,136,Automatic,Diesel,4.1,5,Black,28021,Madrid,18190
Renault,Megane,S.T. 1.3 TCe GPF Business 103kW,Wagon,2019,74918,140,Manual,Petrol,5.5,5,Black,28021,Madrid,12990
Volkswagen,Passat,Variant 1.6TDI Advance DSG7 88kW,Wagon,2017,90673,120,Automatic,Diesel,4.3,5,Black,28021,Madrid,14290
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 110,Wagon,2016,63361,110,Manual,Diesel,4.0,5,Black,28021,Madrid,13490
Ford,Focus,Sportbreak 1.0 Ecoboost Titanium,Wagon,2019,51935,125,Manual,Petrol,4.8,5,Black,28021,Madrid,13690
Volvo,V60,D3 Momentum,Wagon,2013,161317,136,Manual,Diesel,4.5,5,Black,28021,Madrid,10490
Opel,Astra,ST 1.6CDTi Dynamic 110,Wagon,2016,115862,110,Manual,Diesel,3.6,5,Black,28850,Madrid,9310
Peugeot,308,SW 1.6 BlueHDi Access 100,Wagon,2016,111000,99,Manual,Diesel,3.6,5,Black,28850,Madrid,8990
Audi,RS6,RS 6 Avant 4.0 TFSI performance Q. Tip.,Wagon,2018,75000,605,Automatic,Petrol,9.6,5,Black,28224,Madrid,76900
Audi,A6,Avant 2.0TDI S-Tronic 110kW(4.75),Wagon,2018,71000,150,Automatic,Diesel,4.6,5,Black,28224,Madrid,28900
Chevrolet,Orlando,"1.8 16v 141cv LTZ PLUS 5p 7plz #NAVY, BOLA, PARKTR",Wagon,2011,90690,141,Manual,Petrol,7.3,5,Black,28025,Madrid,8900
Chevrolet,Orlando,"1.8 16v 141cv LTZ PLUS 5p 7plz #NAVY, BOLA, PARKTR",Wagon,2011,90690,141,Manual,Petrol,7.3,5,Black,28430,Madrid,8900
BMW,520,520iA Touring,Wagon,2018,36200,184,Automatic,Petrol,5.9,5,Black,28914,Madrid,28990
Volkswagen,Passat,Variant 1.5 TSI ACT R-Line DSG7 110kW,Wagon,2018,99000,150,Automatic,Petrol,5.595933050212341,5,Black,28914,Madrid,18990
Audi,A4,Avant 2.0TDI CD S line edition 150,Wagon,2015,137989,150,Manual,Diesel,4.6,5,Black,28806,Madrid,15690
BMW,316,316d Touring,Wagon,2016,132484,116,Manual,Diesel,4.6,5,Black,28850,Madrid,13070
Mercedes-Benz,CLA 180,CDI / d (117.908),Wagon,2015,109297,109,Manual,Diesel,4.2,5,Black,28850,Madrid,16830
Volkswagen,Golf,Variant 1.6TDI Advance DSG7,Wagon,2018,98180,116,Automatic,Diesel,4.1,5,Black,28021,Madrid,14190
Renault,Talisman,S.T. 1.6dCi Energy Zen EDC 96kW,Wagon,2018,81220,131,Automatic,Diesel,4.4,5,Black,28021,Madrid,14690
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2017,120008,136,Automatic,Hybrid,4.2,5,Black,28220,Madrid,14900
BMW,,530dA Touring FULL EQUIPE 258cv,Wagon,2013,99999,258,Automatic,Diesel,5.0,5,Black,28015,Madrid,23500
Citroen,C5,Tourer 2.0HDI Millenium 160,Wagon,2013,76000,163,Manual,Diesel,5.1,5,Black,28342,Madrid,11900
MINI,John Cooper Works,ALL4 Aut. (4.75),Wagon,2021,5000,306,Automatic,Petrol,7.0,5,Black,28703,Madrid,46999
Mercedes-Benz,C 320,Estate 320CDI Avantgarde 4M 7G,Wagon,2009,283000,224,Automatic,Diesel,7.8,5,Black,28970,Madrid,11990
Mercedes-Benz,C 250,Estate 250d 4Matic 7G Plus,Wagon,2016,140000,204,Automatic,Diesel,5.1,5,Black,28660,Madrid,26100
BMW,530,530dA Touring,Wagon,2016,152000,258,Automatic,Diesel,5.3,5,Black,28660,Madrid,21300
Opel,Astra,ST 1.4T S/S Excellence 150,Wagon,2018,72049,150,Manual,Petrol,5.1,5,Black,28021,Madrid,10690
Peugeot,407,SW 1.6HDI Sport,Wagon,2008,179000,109,Manual,Diesel,4.9,5,Black,28053,Madrid,3800
BMW,,"E91 Touring 318d 150cv 5p Auto S/S #LIBRO, NAVY, B",Wagon,2017,87755,150,Automatic,Diesel,4.5,5,Black,28025,Madrid,18900
BMW,,"E91 Touring 318d 150cv 5p Auto S/S #LIBRO, NAVY, B",Wagon,2017,87755,150,Automatic,Diesel,4.5,5,Black,28430,Madrid,18900
Volkswagen,Passat,Variant 2.0TDI Advance DSG7 110kW,Wagon,2019,99102,150,Automatic,Diesel,4.3,5,Black,28850,Madrid,20990
Audi,A6,Avant 3.0TDI S line edition Q. S-T 200kW,Wagon,2016,133338,272,Automatic,Diesel,5.3,5,Black,28850,Madrid,24990
Volkswagen,Passat,Variant 2.0TDI Advance DSG7 110kW,Wagon,2019,99102,150,Automatic,Diesel,4.3,5,Black,28500,Madrid,20990
Audi,A6,Avant 3.0TDI S line edition Q. S-T 200kW,Wagon,2016,133338,272,Automatic,Diesel,5.3,5,Black,28500,Madrid,24990
Volkswagen,Passat,Variant 2.0TDI Advance DSG7 110kW,Wagon,2019,99102,150,Automatic,Diesel,4.3,5,Black,28500,Madrid,20990
Audi,A6,Avant 3.0TDI S line edition Q. S-T 200kW,Wagon,2016,133338,272,Automatic,Diesel,5.3,5,Black,28500,Madrid,24990
Volkswagen,Passat,Variant 2.0TDI Advance DSG7 110kW,Wagon,2019,99102,150,Automatic,Diesel,4.3,5,Black,28025,Madrid,20990
Audi,A6,Avant 3.0TDI S line edition Q. S-T 200kW,Wagon,2016,133338,272,Automatic,Diesel,5.3,5,Black,28025,Madrid,24990
Volkswagen,Passat,Variant 2.0TDI Advance DSG7 110kW,Wagon,2019,99102,150,Automatic,Diesel,4.3,5,Black,28222,Madrid,20990
Audi,A6,Avant 3.0TDI S line edition Q. S-T 200kW,Wagon,2016,133338,272,Automatic,Diesel,5.3,5,Black,28222,Madrid,24990
BMW,525,525dA Touring,Wagon,2016,130300,218,Automatic,Diesel,4.9,5,Black,28830,Madrid,20490
Volkswagen,Golf,Variant 1.5 TSI Evo Sport 110kW,Wagon,2017,33149,150,Manual,Petrol,5.2,5,Black,28027,Madrid,17710
Mercedes-Benz,CLA 200,Shooting Brake 200d,Wagon,2018,197000,136,Automatic,Diesel,4.3,5,Black,28342,Madrid,18900
Mercedes-Benz,CLA 200,Shooting Brake 200d,Wagon,2018,99200,136,Manual,Diesel,4.3,5,Black,28031,Madrid,19400
Audi,A4,Avant 35 TDI Black line S tronic 120kW,Wagon,2020,34776,163,Automatic,Diesel,3.9,5,Black,28529,Madrid,36000
Audi,A4,2.0 TFSI 140kW (190CV) S tronic Avant,Wagon,2018,28749,190,Manual,Petrol,5.6,5,Black,28933,Madrid,28990
Volvo,V60,2.0 D3 Auto,Wagon,2019,78793,150,Automatic,Diesel,4.6,5,Black,28021,Madrid,23790
Audi,A6,Avant 2.0TDI quattro S-Tronic 140kW,Wagon,2015,94957,190,Automatic,Diesel,5.2,5,Black,28021,Madrid,21590
Kia,Ceed / cee'd,SW 1.6CRDi Drive Eco-Dynamics,Wagon,2011,87000,90,Manual,Diesel,4.5,5,Black,28804,Madrid,6900
Renault,Talisman,S.T. 1.6dCi Energy Intens 96kW,Wagon,2017,84676,131,Manual,Diesel,4.0,5,Black,28021,Madrid,14290
Peugeot,308,SW 1.6e-HDI Blue Lion FAP Active,Wagon,2013,191893,111,Manual,Diesel,4.7,5,Black,28942,Madrid,5800
Mercedes-Benz,CLA 220,Shooting Brake 220d 4Matic 7G-DCT,Wagon,2017,175900,177,Automatic,Diesel,4.8,5,Black,28320,Madrid,20900
Opel,Insignia,ST 1.6CDTI S&S Selective 136,Wagon,2019,75000,136,Manual,Diesel,4.5,5,Black,28939,Madrid,17849
Audi,A4,Avant 2.0TDI ultra 110kW,Wagon,2016,111000,150,Manual,Diesel,3.8,5,Black,28939,Madrid,19850
BMW,320,320d Touring xDrive,Wagon,2015,142300,190,Manual,Diesel,4.7,5,Black,28939,Madrid,18400
BMW,520,520d Touring,Wagon,2015,137000,190,Manual,Diesel,4.6,5,Black,28342,Madrid,21900
BMW,318,318d Touring,Wagon,2009,99000,143,Manual,Diesel,4.8,5,Black,28936,Madrid,9389
Volvo,V60,D3 Momentum,Wagon,2013,161317,136,Manual,Diesel,4.5,5,Black,28021,Madrid,10490
Audi,RS4,Avant 2.9 TFSI quattro tiptronic,Wagon,2018,58800,450,Automatic,Petrol,8.8,5,Black,28224,Madrid,72500
BMW,320,320d Efficient Dynamic Edition Touring,Wagon,2011,195000,163,Manual,Diesel,4.3,5,Black,28891,Madrid,11500
Volvo,V60,D3 Momentum 150,Wagon,2017,39982,150,Manual,Diesel,4.1,5,Black,28041,Madrid,21700
Renault,Talisman,S.T. dCi Blue Limited 110kW,Wagon,2018,55987,150,Manual,Diesel,4.9,5,Silver,28021,Madrid,19290
Mercedes-Benz,C 220,Estate 220d 7G Plus,Wagon,2016,94000,170,Automatic,Diesel,4.4,5,Silver,28919,Madrid,30200
Skoda,Superb,Combi 2.0TDI Style DSG6 110kW,Wagon,2017,78802,150,Automatic,Diesel,4.6,5,Silver,28041,Madrid,21700
SEAT,Leon,ST 1.6TDI CR S&S Reference 115,Wagon,2018,75030,116,Manual,Diesel,4.2,5,Silver,28041,Madrid,14100
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2018,72493,116,Manual,Diesel,3.9,5,Silver,28025,Madrid,16290
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2018,72493,116,Manual,Diesel,3.9,5,Silver,28222,Madrid,16290
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2018,72493,116,Manual,Diesel,3.9,5,Silver,28500,Madrid,16290
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2018,72493,116,Manual,Diesel,3.9,5,Silver,28500,Madrid,16290
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2018,72493,116,Manual,Diesel,3.9,5,Silver,28850,Madrid,16290
Peugeot,308,SW 1.5BlueHDi S&S Allure EAT6 130,Wagon,2019,76580,131,Automatic,Diesel,3.9,5,Silver,28021,Madrid,14290
Peugeot,308,SW 1.6 BlueHDi Allure 120,Wagon,2017,55774,120,Manual,Diesel,3.9,5,Silver,28021,Madrid,13390
