Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,ZIP,Province,Price_EUR
Audi,A4,2.0TDI S line edition S tronic 110kW,Sedan,2017,128855,150,Automatic,Diesel,4.0,5,28021,Madrid,17190
BMW,320,320dA Gran Turismo,Sedan,2017,123753,190,Automatic,Diesel,4.3,5,28021,Madrid,17390
Audi,A4,1.4 TFSI Advanced edition 110kW,Sedan,2018,78842,150,Manual,Petrol,5.2,5,28021,Madrid,17390
BMW,320,320dA,Sedan,2017,179409,190,Automatic,Diesel,4.0,5,28021,Madrid,17490
Jaguar,S-Type,V8 4.2 R,Sedan,2002,59000,400,Automatic,Petrol,12.5,5,28003,Madrid,17880
Infiniti,Q50,2.2d GT Premium Aut.,Sedan,2017,112373,170,Automatic,Diesel,4.3,5,28500,Madrid,17990
Mercedes-Benz,A 180,d,Sedan,2018,110715,116,Automatic,Diesel,4.2,5,28021,Madrid,18690
BMW,320,320d,Sedan,2017,85498,190,Manual,Diesel,4.0,5,28021,Madrid,18790
Jaguar,XF,2.0 I4 PREMIUM LUXURY AUTO 240 4P,Sedan,2012,74868,239,Automatic,Petrol,8.9,5,28008,Madrid,18900
Infiniti,Q50,2.2d GT Premium Aut.,Sedan,2017,35578,170,Automatic,Diesel,4.3,5,28002,Madrid,18900
Mercedes-Benz,S 500,Largo 4M Aut.,Sedan,2006,127922,387,Automatic,Petrol,12.3,5,28522,Madrid,18900
Audi,A4,2.0TDI 110kW,Sedan,2017,80886,150,Manual,Diesel,3.8,5,28500,Madrid,18990
Audi,A6,2.0TDI 110kW,Sedan,2016,82522,150,Manual,Diesel,4.4,5,28050,Madrid,19208
Jaguar,XF,2.0i4D Portfolio Aut. 180,Sedan,2017,76759,179,Automatic,Diesel,4.3,5,28021,Madrid,19290
Audi,A4,2.0TDI CD 150 S line edition,Sedan,2015,82647,150,Manual,Diesel,4.7,5,28922,Madrid,19500
Volkswagen,Arteon,2.0 TDI 110kW (150CV),Sedan,2018,122157,150,Automatic,Diesel,4.2,5,28021,Madrid,19790
BMW,318,318d Gran Turismo,Sedan,2019,67614,150,Manual,Diesel,5.1,5,28021,Madrid,19890
Maserati,Quattroporte,4.2 Duoselect,Sedan,2004,130000,400,Automatic,Petrol,15.8,5,28007,Madrid,19900
Mercedes-Benz,C 220,220d 4Matic 7G Plus,Sedan,2017,82147,170,Automatic,Diesel,5.0,5,28021,Madrid,20190
BMW,320,320iA,Sedan,2018,41233,184,Automatic,Petrol,5.9,5,28021,Madrid,20290
BMW,320,dA Gran Turismo,Sedan,2018,98000,190,Automatic,Diesel,4.9,5,28806,Madrid,20490
Audi,A6,2.0TDI S line edition S-T 140kW,Sedan,2017,132420,190,Automatic,Diesel,4.4,5,28050,Madrid,20500
BMW,320,iA Gran Turismo,Sedan,2019,104125,184,Automatic,Petrol,6.2,5,28905,Madrid,20500
Mercedes-Benz,A 180,d,Sedan,2018,67263,116,Automatic,Diesel,4.2,5,28021,Madrid,20690
Peugeot,508,2.0BlueHDi S&S GT EAT8 180,Sedan,2019,118594,177,Automatic,Diesel,4.7,5,28021,Madrid,20790
Mercedes-Benz,C 200,d,Sedan,2017,58408,136,Automatic,Diesel,4.4,5,28021,Madrid,20890
Lexus,IS 300,h Executive,Sedan,2016,71000,223,Automatic,Hybrid,4.6,5,28806,Madrid,20900
Mercedes-Benz,S 350,CDI BE Aut.,Sedan,2010,172000,235,Automatic,Diesel,7.6,5,28660,Madrid,21200
Ford,Mondeo,Sedán 2.0 HEV Titanium,Sedan,2019,56204,186,Automatic,Hybrid,4.2,5,28041,Madrid,21600
Audi,A4,2.0TDI Advanced edition S tronic 140kW,Sedan,2017,36326,190,Automatic,Diesel,4.1,5,28021,Madrid,21690
Peugeot,508,1.5BlueHDi S&S GT Line EAT8 130,Sedan,2019,45136,131,Automatic,Diesel,3.7,5,28021,Madrid,21990
Mercedes-Benz,C 220,d,Sedan,2016,38331,170,Automatic,Diesel,4.0,5,28021,Madrid,22190
Audi,A6,3.0TDI quattro S-Tronic 160kW,Sedan,2015,110483,218,Automatic,Diesel,5.3,5,28050,Madrid,22199
Volkswagen,Golf,R 2.0 TSI 300CV BMT 4Motion,Sedan,2014,131315,300,Manual,Petrol,7.1,5,28021,Madrid,22390
Mercedes-Benz,C 220,d,Sedan,2018,85510,170,Automatic,Diesel,4.0,5,28021,Madrid,22590
Mercedes-Benz,A 180,d,Sedan,2019,13745,116,Automatic,Diesel,4.6,5,28021,Madrid,22790
BMW,Active Hybrid 7,ActiveHybrid,Sedan,2011,139000,465,Automatic,Hybrid,9.4,5,28891,Madrid,22900
Audi,A4,35 TFSI Advanced S tronic 110kW,Sedan,2019,16662,150,Automatic,Petrol,5.7,5,28021,Madrid,22990
Audi,A5,Sportback 2.0TDI 140kW,Sedan,2017,73325,190,Manual,Diesel,4.4,5,28021,Madrid,22990
Volvo,S90,D3 Inscription Aut. 150,Sedan,2017,80125,150,Automatic,Diesel,4.4,5,28021,Madrid,22990
BMW,520,520d,Sedan,2018,66218,190,Manual,Diesel,4.5,5,28021,Madrid,23490
Lexus,GS 300,300h Edition,Sedan,2018,30900,223,Automatic,Hybrid,4.8,5,28021,Madrid,23490
Peugeot,508,2.0BlueHDi S&S Allure EAT8 160,Sedan,2020,17270,163,Automatic,Diesel,4.5,5,28021,Madrid,23790
Mercedes-Benz,CLA 220,d,Sedan,2017,65163,177,Automatic,Diesel,4.1,5,28021,Madrid,23890
Mercedes-Benz,E 63 AMG,Aut.,Sedan,2007,99000,514,Automatic,Petrol,14.3,5,28891,Madrid,23900
BMW,330,330e iPerformance,Sedan,2018,110000,252,Automatic,Hybrid,1.9,5,28970,Madrid,23990
Volvo,S90,D4 Inscription Aut. 190,Sedan,2018,94659,190,Automatic,Diesel,4.6,5,28021,Madrid,23990
BMW,520,520dA,Sedan,2017,100000,190,Automatic,Diesel,4.3,5,28970,Madrid,23990
Lexus,LS 460,President Aut.,Sedan,2009,120314,381,Automatic,Petrol,11.1,5,28500,Madrid,24000
Alfa-Romeo,Giulia,2.2 Diesel Executive Aut. 160,Sedan,2019,19500,160,Automatic,Diesel,4.9,5,28045,Madrid,25350
Alfa-Romeo,Giulia,2.2 Diesel Executive Aut. 160,Sedan,2019,19500,160,Automatic,Diesel,4.9,5,28021,Madrid,25350
Peugeot,508,2.0BlueHDi S&S GT Line EAT8 180,Sedan,2020,18350,177,Automatic,Diesel,4.7,5,28021,Madrid,25590
Volvo,S90,D3 Momentum Aut. 150,Sedan,2020,30742,150,Automatic,Diesel,4.4,5,28021,Madrid,25990
Mercedes-Benz,C 180,,Sedan,2019,18589,156,Automatic,Petrol,7.2,5,28021,Madrid,26890
Toyota,Camry,Híbrido Advanced Aut.,Sedan,2020,7096,218,Automatic,Hybrid,4.4,5,28806,Madrid,26990
BMW,740,740dA xDrive,Sedan,2015,85000,313,Automatic,Diesel,6.0,5,28007,Madrid,27000
Volkswagen,Passat,Variant 2.0TDI Highline,Wagon,2006,350000,140,Manual,Diesel,5.9,5,28903,Madrid,2800
Fiat,Croma,1.9Mjt 8v Strip,Wagon,2007,250000,120,Automatic,Diesel,6.1,5,28891,Madrid,2900
Volkswagen,Golf,Variant 1.9TDI Highline Bluemotion,Wagon,2008,417000,105,Manual,Diesel,4.6,5,28043,Madrid,3850
SEAT,Leon,ST 1.6TDI CR S&S Reference 115,Wagon,2018,159000,116,Manual,Diesel,4.2,5,28936,Madrid,6777
Ford,Focus,Sportbreak 1.5Ecoblue Trend Edition,Wagon,2017,150708,120,Manual,Diesel,3.7,5,28021,Madrid,7490
Audi,A6,Avant 2.7TDI quattro Tiptronic,Wagon,2007,298000,179,Automatic,Diesel,8.3,5,28936,Madrid,7500
Peugeot,308,SW 1.6 BlueHDi Active 100,Wagon,2017,142446,99,Manual,Diesel,3.6,5,28021,Madrid,7590
Opel,Astra,ST 1.6CDTi Selective 110,Wagon,2017,123288,110,Manual,Diesel,3.6,5,28021,Madrid,7990
Peugeot,308,SW 1.6BlueHDi Access 100,Wagon,2017,95417,99,Manual,Diesel,3.6,5,28021,Madrid,8490
Skoda,Fabia,Combi 1.0 TSI Ambition 70kW,Wagon,2018,73748,95,Manual,Petrol,4.3,5,28021,Madrid,8690
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 110,Wagon,2017,155536,110,Manual,Diesel,4.0,5,28983,Madrid,8999
Renault,Talisman,S.T. 1.6dCi Energy Intens 96kW,Wagon,2018,213001,131,Manual,Diesel,4.0,5,28021,Madrid,9890
Toyota,Avensis,TS 140 Advance MultiDrive,Wagon,2018,200778,147,Automatic,Petrol,6.0,5,28983,Madrid,9999
Mazda,6,W. 2.2DE Style (Navi) 110kW,Wagon,2017,159086,150,Manual,Diesel,4.2,5,28021,Madrid,10890
Renault,Talisman,S.T. 1.6dCi Energy Limited 96kW,Wagon,2018,157523,131,Manual,Diesel,4.0,5,28021,Madrid,11590
Fiat,Tipo,SW 1.3 Multijet II Easy,Wagon,2019,26266,95,Manual,Diesel,4.2,5,28703,Madrid,11890
Toyota,Avensis,TS 115D Business Advance,Wagon,2017,129662,111,Manual,Diesel,4.2,5,28021,Madrid,12390
Renault,Talisman,S.T. 1.6dCi Energy Zen EDC 96kW,Wagon,2017,120429,131,Automatic,Diesel,4.4,5,28021,Madrid,12490
Volvo,V60,D3 Momentum Aut. 150,Wagon,2016,131614,150,Automatic,Diesel,4.3,5,28021,Madrid,12590
Hyundai,i30,CW 1.0 TGDI Link,Wagon,2017,33800,120,Manual,Petrol,4.9,5,28938,Madrid,12900
Renault,Talisman,S.T. 1.6dCi Energy TT Zen EDC 118kW,Wagon,2017,120107,160,Automatic,Diesel,4.4,5,28021,Madrid,12990
Renault,Talisman,S.T. 1.6dCi Energy TT Intens EDC 118kW,Wagon,2016,114956,160,Automatic,Diesel,4.4,5,28021,Madrid,13290
Volkswagen,Golf,Variant 1.4 TSI BMT Sport 150,Wagon,2016,50728,150,Manual,Petrol,5.4,5,28050,Madrid,14117
Ford,Focus,Sportbreak 1.5Ecoblue Active Aut.,Wagon,2019,138556,120,Automatic,Diesel,4.6,5,28021,Madrid,14290
Audi,A4,Avant 2.0TDI Advanced edition 110kW,Wagon,2016,159472,150,Manual,Diesel,4.0,5,28850,Madrid,14500
BMW,318,318dA Touring,Wagon,2018,127791,150,Automatic,Diesel,4.1,5,28021,Madrid,14690
Audi,A4,Avant 2.0TDI ultra 110kW,Wagon,2018,126787,150,Manual,Diesel,3.8,5,28021,Madrid,14990
Honda,Civic,Tourer 1.6 i-DTEC Elegance Navi,Wagon,2017,61000,120,Manual,Diesel,3.9,5,28830,Madrid,14995
BMW,Active Hybrid 7,Tourer 218d -,Wagon,2017,85823,150,Manual,Diesel,4.1,5,28031,Madrid,15000
Audi,A6,Avant 2.0TDI ultra Advanced ed. 190,Wagon,2014,153791,190,Manual,Diesel,4.6,5,28021,Madrid,15190
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2016,146551,136,Automatic,Diesel,4.1,5,28021,Madrid,15890
BMW,318,dA Touring,Wagon,2017,89000,150,Automatic,Diesel,4.1,5,28703,Madrid,15900
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,104486,150,Automatic,Diesel,4.1,5,28021,Madrid,15990
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2016,115110,136,Automatic,Diesel,4.1,5,28021,Madrid,16390
BMW,320,dA Touring,Wagon,2017,104990,190,Automatic,Diesel,4.1,5,28703,Madrid,16600
SEAT,Leon,ST 1.5 TGI GNC S&S FR 130,Wagon,2019,20352,131,Manual,Compressed Natural Gas \(CNG\),5.4,5,28021,Madrid,16790
Volkswagen,Golf,Variant 1.6TDI Advance,Wagon,2020,20916,116,Manual,Diesel,4.1,5,28021,Madrid,17390
Mercedes-Benz,CLA 200,Shooting Brake 200d 7G-DCT,Wagon,2016,141878,136,Automatic,Diesel,4.1,5,28021,Madrid,17390
Volkswagen,Passat,V. 2.0TDI BiT Sport 4M DSG 176kW,Wagon,2016,157500,239,Automatic,Diesel,5.8,5,28850,Madrid,17500
Volvo,XC70,2.0 D4 Momentum Auto,Wagon,2016,129378,181,Automatic,Diesel,4.8,5,28021,Madrid,18290
SEAT,Leon,ST 2.0 EcoTSI S&S FR DSG7 190,Wagon,2019,47449,190,Automatic,Petrol,6.2,5,28021,Madrid,18290
MINI,Cooper S,CLUBMAN,Wagon,2018,45780,192,Manual,Petrol,6.2,5,28021,Madrid,18490
Mercedes-Benz,CLA 200,Shooting Brake 200d,Wagon,2016,75151,136,Manual,Diesel,4.3,5,28021,Madrid,18590
BMW,318,318dA Touring,Wagon,2017,59950,150,Automatic,Diesel,4.1,5,28021,Madrid,18790
Mercedes-Benz,C 220,Estate 220d 7G Plus,Wagon,2017,130000,170,Automatic,Diesel,4.4,5,28863,Madrid,18800
Peugeot,308,SW 1.2 PureTech S&S Allure Pack EAT8 130,Wagon,2021,5945,131,Automatic,Petrol,4.8,5,28045,Madrid,18900
Toyota,Corolla,Touring Sports 125H Active Tech,Wagon,2019,28640,122,Automatic,Hybrid,3.3,5,28002,Madrid,18900
BMW,318,318dA Touring,Wagon,2018,83316,150,Automatic,Diesel,4.1,5,28022,Madrid,18990
Audi,A4,Avant 2.0TDI Advanced ed. S-T 110kW,Wagon,2017,84384,150,Automatic,Diesel,4.1,5,28021,Madrid,19690
Mercedes-Benz,CLA 220,Shooting Brake 220d 4Matic 7G-DCT,Wagon,2016,102288,177,Automatic,Diesel,4.8,5,28021,Madrid,19990
Mercedes-Benz,C 220,Estate 220CDI BE Avantgarde,Wagon,2016,77238,170,Manual,Diesel,4.7,5,28021,Madrid,19990
Volvo,XC70,2.0 D4 Momentum Auto,Wagon,2016,134849,181,Automatic,Diesel,4.8,5,28021,Madrid,20190
Mercedes-Benz,CLA 180,Shooting Brake 7G-DCT,Wagon,2018,27865,122,Automatic,Petrol,6.3,5,28021,Madrid,20990
Mercedes-Benz,C 220,Estate 220d 7G Plus,Wagon,2018,110787,170,Automatic,Diesel,4.4,5,28021,Madrid,20990
Mercedes-Benz,C 220,Estate 220d 4Matic 7G Plus,Wagon,2015,107871,170,Automatic,Diesel,5.2,5,28021,Madrid,21290
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,37235,150,Automatic,Diesel,4.1,5,28021,Madrid,21790
Audi,A6,Avant 2.0TDI quattro S-Tronic 140kW,Wagon,2015,94957,190,Automatic,Diesel,5.2,5,28021,Madrid,21890
Ford,Focus,Sportbreak 2.0Ecoblue ST Line Aut,Wagon,2020,21304,150,Automatic,Diesel,4.6,5,28002,Madrid,21900
Audi,A6,Avant 2.0TDI Black line ed. S-T 140kW,Wagon,2018,134917,190,Automatic,Diesel,4.6,5,28021,Madrid,22290
Audi,A4,Avant 2.0TDI ultra S tronic 110kW,Wagon,2018,52427,150,Automatic,Diesel,3.9,5,28021,Madrid,22990
Ford,Focus,Vignale Sportbreak 1.5 Ecoboost Aut. 150,Wagon,2020,10248,150,Automatic,Petrol,6.0,5,28823,Madrid,23400
Mercedes-Benz,C 300,h Avantgarde Estate,Wagon,2016,89497,231,Automatic,Diesel,3.8,5,28021,Madrid,23690
Volvo,V90,D4 Momentum Aut. 190,Wagon,2019,80448,190,Automatic,Diesel,4.9,5,28021,Madrid,23790
Mercedes-Benz,C 200,d Estate,Wagon,2019,45715,160,Automatic,Diesel,5.3,5,28021,Madrid,23990
Volvo,V90,D4 Momentum Aut. 190,Wagon,2019,65996,190,Automatic,Diesel,4.9,5,28021,Madrid,24490
Audi,A4 allroad,Quattro unlimited 2.0 TDI 140kW quattro S tronic,Wagon,2018,79665,190,Automatic,Diesel,5.0,5,28021,Madrid,24690
Audi,A4,Avant 2.0TDI S line edition S tronic 110kW,Wagon,2017,51732,150,Automatic,Diesel,4.4,5,28703,Madrid,24990
Audi,A4 allroad,Quattro 3.0 TDI 218CV quat S tron unlimited edit,Wagon,2016,80822,218,Automatic,Diesel,5.2,5,28021,Madrid,25390
Audi,A4,Avant 3.0TDI Design ed. quattro S-T 160kW,Wagon,2017,62937,218,Automatic,Diesel,4.7,5,28021,Madrid,26990
Audi,A6,Avant 3.0TDI Advanced edition S-T 160kW,Wagon,2018,46353,218,Automatic,Diesel,4.5,5,28002,Madrid,28900
Audi,A4,Avant 35 TFSI S line S tronic 110kW,Wagon,2019,27798,150,Automatic,Petrol,5.8,5,28021,Madrid,28990
Mercedes-Benz,CLS,Shooting Brake 250d Aut.,Wagon,2016,84860,204,Automatic,Diesel,5.0,5,28021,Madrid,28990
Audi,A4,Avant 3.0TDI Design ed. Q. Tip. 200kW,Wagon,2016,45618,272,Automatic,Diesel,5.3,5,28041,Madrid,30400
Cupra,Leon,Sportstourer 1.4 TSI e-Hybrid DSG 245,Wagon,2020,13500,245,Automatic,Hybrid,1.6,5,28946,Madrid,31240
BMW,320,320iA Touring,Wagon,2020,7482,184,Automatic,Petrol,5.7,5,28914,Madrid,32990
BMW,520,520dA Touring,Wagon,2019,15986,190,Automatic,Diesel,4.7,5,28914,Madrid,32990
Audi,S6,Avant 4.0 TFSI quattro S-Tronic,Wagon,2014,99890,420,Automatic,Petrol,9.7,5,28232,Madrid,38000
Mercedes-Benz,CLS 350,Shooting Brake 350d Aut.,Wagon,2016,57800,258,Automatic,Diesel,5.7,5,28232,Madrid,40000
MINI,John Cooper Works,ALL4 Aut.,Wagon,2019,4912,306,Automatic,Petrol,7.4,5,28220,Madrid,42670
BMW,525,iA Touring xDrive,Wagon,2018,40148,340,Automatic,Petrol,7.3,5,28220,Madrid,44600
Mercedes-Benz,C 63 AMG,Estate 7G Plus,Wagon,2016,48900,476,Automatic,Petrol,8.4,5,28232,Madrid,53500
Audi,RS6,Avant 4.0 TFSI quattro Tiptronic,Wagon,2014,94767,560,Automatic,Petrol,9.8,5,28015,Madrid,61800
Audi,A4,Avant 2.5TDI 163,Wagon,2003,375000,163,Manual,Diesel,6.8,5,28891,Madrid,3500
Mercedes-Benz,C 270,C 270 Familiar CDI Classic,Wagon,2002,180000,170,Automatic,Diesel,6.9,5,28035,Madrid,4599
Peugeot,308,SW 1.6HDI FAP Sport 6 vel.,Wagon,2009,107000,109,Manual,Diesel,5.1,5,28522,Madrid,6300
Toyota,Avensis,CS 2.0D-4D Advance,Wagon,2009,129336,126,Manual,Diesel,5.4,5,28045,Madrid,6700
Citroen,C5,Tourer 2.0HDI Millenium,Wagon,2014,225000,140,Manual,Diesel,5.1,5,28320,Madrid,6900
Ford,Mondeo,SB 2.0TDCI Titanium 150,Wagon,2016,199000,150,Manual,Diesel,4.5,5,28936,Madrid,8536
Skoda,Fabia,Combi 1.0 TSI Ambition 70kW,Wagon,2018,76736,95,Manual,Petrol,4.3,5,28021,Madrid,8590
Volkswagen,Passat,Variant 1.6TDI Edition 88kW,Wagon,2015,149000,120,Manual,Diesel,4.1,5,28936,Madrid,9651
Fiat,Tipo,SW 1.6 Multijet II Easy,Wagon,2017,53276,120,Manual,Diesel,3.7,5,28021,Madrid,9690
Mercedes-Benz,C 220,CDI Estate BE Edition Avantgarde Aut.,Wagon,2011,195500,170,Automatic,Diesel,6.8,5,28320,Madrid,9900
Ford,Focus,Sb. 1.0 Ecoboost Auto-S&S Trend+ 125,Wagon,2016,111963,125,Manual,Petrol,4.8,5,28522,Madrid,9900
Honda,Civic,Tourer 1.6i-DTEC Sport,Wagon,2014,116330,120,Manual,Diesel,3.9,5,28045,Madrid,9990
Fiat,Tipo,SW 1.4 T-Jet Gasolina/GLP Lounge,Wagon,2018,40000,120,Manual,Compressed Natural Gas \(CNG\),8.3,5,28500,Madrid,10000
Opel,Astra,ST 1.4T S/S Excellence 150,Wagon,2018,80770,150,Manual,Petrol,5.1,5,28021,Madrid,10590
Kia,Optima,SW 1.7CRDI Eco-D. VGT Business DCT,Wagon,2016,179000,141,Automatic,Diesel,4.6,5,28850,Madrid,11000
Renault,Megane,Sp. Tourer Business En. dCi 81kW (110CV),Wagon,2018,127607,110,Automatic,Diesel,3.7,5,28021,Madrid,11190
Ford,Mondeo,SB 2.0TDCI Trend PowerShift 150,Wagon,2016,125744,150,Automatic,Diesel,4.9,5,28021,Madrid,11190
Toyota,Auris,140H Hybrid Touring Sports Active 100 kW (136,Wagon,2016,125000,136,Automatic,Hybrid,3.5,5,28034,Madrid,11990
Ford,Focus,Sb. 1.0 Ecoboost Auto-S&S Trend+ 125,Wagon,2018,37122,125,Manual,Petrol,4.8,5,28914,Madrid,12310
Toyota,Auris,Touring Sports hybrid 140H Feel! Edition,Wagon,2018,114827,136,Automatic,Hybrid,4.5,5,28021,Madrid,12590
Ford,Focus,Sportbreak 1.0 Ecoboost Titanium,Wagon,2019,54410,125,Manual,Petrol,4.8,5,28021,Madrid,13290
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2017,92685,136,Automatic,Hybrid,4.2,5,28914,Madrid,13900
Volvo,V60,D3 Momentum Aut. 150,Wagon,2016,125167,150,Automatic,Diesel,4.3,5,28021,Madrid,13990
Volvo,V70,D4 Momentum 181,Wagon,2014,130000,181,Manual,Diesel,4.3,5,28022,Madrid,14490
Opel,Astra,ST 1.4T Selective 125,Wagon,2019,21000,125,Manual,Petrol,5.1,5,28830,Madrid,14495
SEAT,Leon,ST 1.6TDI CR S&S Reference 115,Wagon,2019,97000,116,Manual,Diesel,4.2,5,28946,Madrid,14540
Toyota,Auris,Touring Sports hybrid 140H Feel! Edition,Wagon,2018,91278,136,Automatic,Hybrid,4.5,5,28914,Madrid,14690
Audi,A4,Avant 2.0TDI quattro-ultra Advanced ed. 110kW,Wagon,2018,139000,150,Manual,Diesel,4.3,5,28840,Madrid,14990
Volkswagen,Passat,Variant 1.6TDI Edition 88kW,Wagon,2018,91000,120,Manual,Diesel,4.1,5,28946,Madrid,15740
Toyota,Auris,140H Hybrid Touring Sports Feel! 100 kW (136 ,Wagon,2018,56000,136,Automatic,Petrol,4.0,5,28034,Madrid,15890
Subaru,OUTBACK,2.0TD Executive Plus Lineartronic,Wagon,2014,129000,150,Automatic,Diesel,6.3,5,28022,Madrid,15990
SEAT,Leon,ST 2.0TDI CR S&S FR DSG 150,Wagon,2017,112000,150,Automatic,Diesel,4.5,5,28946,Madrid,16240
Skoda,Octavia,Combi 1.4 TSI Style 110kW,Wagon,2018,53500,150,Manual,Petrol,5.3,5,28946,Madrid,16240
Peugeot,308,SW 1.5BlueHDi S&S Style EAT8 130,Wagon,2020,41091,131,Automatic,Diesel,3.7,5,28522,Madrid,16600
Volvo,V60,D3 Momentum Aut. 150,Wagon,2016,65550,150,Automatic,Diesel,4.3,5,28021,Madrid,16690
MINI,Cooper Clubman,Cooper (4.75),Wagon,2018,16421,136,Manual,Petrol,5.2,5,28050,Madrid,17845
Audi,A4,Avant 2.0TDI Advanced ed. S-T 110kW,Wagon,2017,78972,150,Automatic,Diesel,4.1,5,28021,Madrid,17890
BMW,520,520dA Touring (4.75),Wagon,2015,97665,190,Automatic,Diesel,4.7,5,28840,Madrid,17900
Audi,A6,Avant 2.0TDI Advanced edition Mult.,Wagon,2014,122294,177,Automatic,Diesel,5.0,5,28022,Madrid,17990
Volkswagen,Passat,Alltrack 2.0 TDI 140kW (190CV) 4Mot DSG,Wagon,2019,175397,190,Automatic,Diesel,6.4,5,28021,Madrid,17990
BMW,316,316dA Touring,Wagon,2017,51540,116,Automatic,Diesel,4.6,5,28021,Madrid,18490
Mercedes-Benz,C 220,Estate 220d,Wagon,2016,110800,170,Manual,Diesel,4.3,5,28021,Madrid,18590
Subaru,OUTBACK,2.0 TD Executive AWD,Wagon,2016,131299,150,Automatic,Diesel,5.6,5,28021,Madrid,18790
Peugeot,308,SW 1.2 PureTech S&S Allure EAT8 130,Wagon,2021,5948,131,Automatic,Petrol,4.8,5,28522,Madrid,19900
Volvo,V60,D5 Twin AWD Summum,Wagon,2017,125000,231,Automatic,Hybrid,1.8,5,28891,Madrid,19900
Peugeot,508,SW 1.5 BlueHDi S&S Business Line 130,Wagon,2021,5300,131,Manual,Diesel,4.0,5,28864,Madrid,20690
BMW,525,dA Touring,Wagon,2017,142300,190,Automatic,Diesel,4.5,5,28939,Madrid,20900
Audi,A4,Avant 2.0TDI Sport edition S tronic 110kW,Wagon,2016,100082,150,Automatic,Diesel,4.4,5,28041,Madrid,21100
Audi,A4,Avant 1.4 TFSI Advanced edition 110kW,Wagon,2016,23790,150,Manual,Petrol,5.4,5,28021,Madrid,21390
Volkswagen,Passat,Variant 2.0TDI Sport DSG 140kW,Wagon,2017,127000,190,Automatic,Diesel,4.7,5,28232,Madrid,21490
Subaru,OUTBACK,2.5i Executive Plus CVT,Wagon,2016,63383,175,Automatic,Petrol,7.0,5,28914,Madrid,21860
Opel,,2.0 CDTi 170cv Turbo Auto,Wagon,2018,38844,170,Automatic,Diesel,6.0,5,28914,Madrid,21995
Audi,A4,Avant 2.0TDI Advanced ed. S-T 110kW,Wagon,2018,92500,150,Automatic,Diesel,4.1,5,28946,Madrid,22340
Volvo,V90,D4 Momentum Aut. 190,Wagon,2018,54920,190,Automatic,Diesel,4.9,5,28021,Madrid,24190
Audi,A6,Avant 2.0TDI S line edition 140kW,Wagon,2016,78400,190,Manual,Diesel,4.6,5,28939,Madrid,24400
BMW,525,dA Touring xDrive,Wagon,2018,141200,190,Automatic,Diesel,5.0,5,28939,Madrid,25400
Volvo,V90,D4 Momentum Aut. 190,Wagon,2019,45668,190,Automatic,Diesel,4.9,5,28021,Madrid,25490
Volvo,V90,D4 Momentum Aut. 190,Wagon,2018,38251,190,Automatic,Diesel,4.9,5,28021,Madrid,25690
Peugeot,508,SW 2.0 BlueHDi S&S GT Line EAT8 160,Wagon,2019,75507,163,Automatic,Diesel,4.6,5,28944,Madrid,25990
Volvo,V90,D4 Momentum Aut. 190,Wagon,2019,24540,190,Automatic,Diesel,4.9,5,28021,Madrid,27190
Volkswagen,Touran,1.9TDI Edition 105,Minivan,2007,198223,105,Manual,Diesel,5.9,5,28232,Madrid,4775
Renault,Grand Scenic,1.5dCi Energy Limited 5pl.,Minivan,2016,209000,110,Manual,Diesel,4.1,5,28005,Madrid,7500
Mercedes-Benz,Citan,109 CDI Furgón Largo,Minivan,2018,179214,90,Manual,Diesel,4.6,5,28021,Madrid,7690
Ford,C-Max,1.0 Ecoboost Auto-S&S Titanium 125,Minivan,2013,153000,125,Manual,Petrol,5.1,5,28770,Madrid,7990
Dacia,Dokker,1.6 Essential 75kW,Minivan,2018,37648,102,Manual,Petrol,6.2,5,28522,Madrid,8500
Ford,C-Max,1.5TDCi Trend+ 120,Minivan,2017,114341,120,Manual,Diesel,4.1,5,28021,Madrid,8790
Mercedes-Benz,Citan,109 CDI Furgón Largo,Minivan,2018,54085,90,Manual,Diesel,4.6,5,28021,Madrid,9790
Renault,Grand Scenic,1.2 TCE Energy Selection 5pl.,Minivan,2014,65000,116,Manual,Petrol,6.1,5,28100,Madrid,10190
Opel,Zafira,1.6CDTI S/S Selective 120,Minivan,2017,111339,120,Manual,Diesel,4.5,5,28021,Madrid,10790
Volkswagen,Golf,Sportsvan 1.6TDI Business Edition DSG7 85kW,Minivan,2017,146322,116,Automatic,Diesel,4.1,5,28021,Madrid,10890
Ford,S-Max,2.0TDCi Trend 120,Minivan,2017,146402,120,Manual,Diesel,5.0,5,28021,Madrid,10890
Ford,Tourneo Connect,1.0T 100cv Trend,Minivan,2014,129460,101,Manual,Petrol,5.6,5,28021,Madrid,10990
Renault,Grand Scenic,1.5dCi Intens EDC 81kW,Minivan,2018,137684,110,Automatic,Diesel,4.0,5,28021,Madrid,11190
Toyota,Verso,115D Comfort 7pl.,Minivan,2014,103965,111,Manual,Diesel,4.5,5,28050,Madrid,11299
