Year,Kms,Hp,Fuel_cons,Doors,Category_Convertible,Category_Coupe,Category_Minivan,Category_Sedan,Category_Small,Category_Suv,Category_Van,Category_Wagon,Gear_type_Automatic,Gear_type_Manual,Fuel_type_Compressed Natural Gas \(CNG\),Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Petrol,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2014,56763,90,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,10227.805714285714,24123.619593345655,16408.020408163266,9250
2017,94526,95,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10612.48000049621,24123.619593345655,16408.020408163266,11591
2019,49845,90,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11611.048120300751,10227.805714285714,24123.619593345655,16408.020408163266,11682
2016,48064,75,3.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,15040.133333333333,24123.619593345655,16408.020408163266,8840
2015,81000,200,6.4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17748.31730769231,12324.274273814135,24123.619593345655,16408.020408163266,12480
2016,155749,90,3.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,10332.830065359478,24123.619593345655,16408.020408163266,8370
2011,187000,105,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,18714.44970414201,24123.619593345655,16408.020408163266,8880
2005,140792,105,8.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15100.345498783456,12109.433962264151,24123.619593345655,16408.020408163266,4200
2009,78154,110,4.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,24123.619593345655,16408.020408163266,5950
2000,62169,75,6.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,2196.256595381007,24123.619593345655,16408.020408163266,2250
2008,87500,68,4.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,10088.677631578947,24123.619593345655,16408.020408163266,3900
2008,164489,109,5.2,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,24123.619593345655,16408.020408163266,8500
2018,23783,110,5.1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11424.584479371317,13019.79411764706,24123.619593345655,16408.020408163266,16000
2015,63244,110,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,18714.44970414201,24123.619593345655,16408.020408163266,13972
2021,7,82,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,10088.677631578947,24123.619593345655,16408.020408163266,13000
2018,29985,116,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16437.895833333332,24123.619593345655,16408.020408163266,20160
2013,19943,82,4.5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,15040.133333333333,24123.619593345655,16408.020408163266,8500
2019,4700,275,5.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,24123.619593345655,16408.020408163266,28490
2018,57937,120,8.3,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11624.755364806866,11660.903614457831,24123.619593345655,16408.020408163266,12136
2016,56788,110,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15973.84196185286,24123.619593345655,16408.020408163266,13037
2003,160940,54,7.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13562.08540925267,8565.887323943662,29281.451690821257,16408.020408163266,3800
2019,9032,69,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11624.755364806866,12585.785714285714,29281.451690821257,16408.020408163266,10636
2007,256508,109,4.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,5026.56,29281.451690821257,16408.020408163266,3800
2018,36025,150,0.0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16479.117318435754,17423.380965434837,29281.451690821257,16408.020408163266,18545
1997,39719,60,6.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,10275.282352941176,29281.451690821257,16408.020408163266,1700
2015,71155,87,5.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10356.367647058823,29281.451690821257,16408.020408163266,10093
2017,69100,136,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18475.00579710145,16031.911392405063,29281.451690821257,16408.020408163266,15380
2003,333000,90,5.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,29281.451690821257,16408.020408163266,1700
2000,100576,60,6.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,29281.451690821257,16408.020408163266,1950
2017,72502,87,6.9,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10738.247881355932,10356.367647058823,29281.451690821257,16408.020408163266,10187
2021,1,72,4.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,9042.14569619939,29281.451690821257,16408.020408163266,12050
2012,195000,105,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,10332.830065359478,29281.451690821257,16408.020408163266,6800
1998,247698,75,6.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,16479.117318435754,7412.635058876342,29281.451690821257,16408.020408163266,500
2003,112822,80,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,10227.805714285714,29281.451690821257,16408.020408163266,2900
2001,255231,75,8.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,2795.8181977118775,29281.451690821257,16408.020408163266,600
2002,80572,83,7.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2326.923077220694,2633.350897981209,29281.451690821257,16408.020408163266,2500
2003,173252,98,6.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11611.048120300751,8565.955489614244,29281.451690821257,16408.020408163266,2200
2012,100000,110,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14715.525050100201,14192.908045977012,27100.51841004184,16408.020408163266,8800
2018,40420,310,6.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,16408.020408163266,24409
2019,19741,116,4.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,15357.711086226203,10332.830065359478,27100.51841004184,16408.020408163266,16542
2018,83199,136,3.9,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14715.525050100201,14192.908045977012,27100.51841004184,16408.020408163266,17045
2016,119484,179,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,16418.168341708544,27100.51841004184,16408.020408163266,16729
2014,65403,75,5.8,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10300.24,8392.29411764713,27100.51841004184,16408.020408163266,6950
2018,51307,156,5.1,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,29532.89401165872,24192.738095238095,27100.51841004184,16408.020408163266,21727
2017,60905,90,4.7,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11611.048120300751,10227.805714285714,27100.51841004184,16408.020408163266,11028
2016,64946,116,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16437.895833333332,27100.51841004184,16408.020408163266,15794
2019,100199,184,5.5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,12338.237903225807,27100.51841004184,16408.020408163266,18364
2014,99000,68,4.3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,10088.677631578947,27100.51841004184,16408.020408163266,6990
2016,63252,75,3.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18031.51702395965,8962.661971830987,27100.51841004184,16408.020408163266,9252
2013,115208,60,5.5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13562.08540925267,8565.887323943662,27100.51841004184,16408.020408163266,7150
2015,57764,105,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,14277.718518518519,10880.27586207787,27100.51841004184,16408.020408163266,12336
2014,94042,150,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15100.345498783456,12109.433962264151,27100.51841004184,16408.020408163266,13500
2016,82237,90,3.7,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,27100.51841004184,16408.020408163266,10830
2018,23457,136,4.3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15152.037647058823,13225.7,27100.51841004184,16408.020408163266,16900
2019,24010,120,5.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,27100.51841004184,16408.020408163266,15380
2005,290000,109,7.4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15619.18091286307,3453.1935483889947,27100.51841004184,16408.020408163266,2900
2012,44500,99,3.8,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15152.037647058823,13225.7,21731.35961383749,16408.020408163266,9780
2006,85440,75,6.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,3448.121212121469,21731.35961383749,16408.020408163266,3900
2007,182744,109,7.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,21731.35961383749,16408.020408163266,2950
2015,57424,136,4.7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18475.00579710145,16031.911392405063,21731.35961383749,16408.020408163266,15974
2011,112000,105,4.1,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,18714.44970414201,21731.35961383749,16408.020408163266,13980
2018,121530,141,3.4,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14715.525050100201,14855.540540540542,21731.35961383749,16408.020408163266,13091
2010,115287,98,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,10088.677631578947,21731.35961383749,16408.020408163266,5900
2007,185142,109,5.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,29532.89401165872,15866.760416666666,21731.35961383749,16408.020408163266,4950
2005,141869,75,6.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,3448.121212121469,21731.35961383749,16408.020408163266,3200
2014,80672,90,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,21731.35961383749,16408.020408163266,12900
2019,56766,120,4.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,19726.517699115044,15803.241379315845,21731.35961383749,16408.020408163266,16273
2014,125657,131,4.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10738.247881355932,10441.53903345725,21731.35961383749,16408.020408163266,8450
2012,94881,170,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,14277.718518518519,10880.27586207787,21731.35961383749,16408.020408163266,9300
2012,108000,90,4.3,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18031.51702395965,8962.661971830987,21731.35961383749,16408.020408163266,8990
2011,88408,86,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,9584.755319148937,21731.35961383749,16408.020408163266,5500
2011,68762,86,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,9584.755319148937,21731.35961383749,16408.020408163266,5900
2013,84261,101,6.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14715.525050100201,14192.908045977012,21731.35961383749,16408.020408163266,9450
2009,83900,69,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,21731.35961383749,16408.020408163266,6990
2006,47392,63,6.2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10617.727272727272,3469.683535879935,18663.85356023287,16408.020408163266,3250
2018,37305,120,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,18663.85356023287,16408.020408163266,15864
2018,28788,86,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,8347.243243243247,18663.85356023287,16408.020408163266,9000
2018,16195,101,4.3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13271.07512315271,10275.282352941176,18663.85356023287,16408.020408163266,13545
2016,68902,120,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13271.07512315271,12338.237903225807,18663.85356023287,16408.020408163266,10561
2004,110313,75,6.4,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,18031.51702395965,8962.661971830987,18663.85356023287,16408.020408163266,3200
2020,8405,67,5.0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13832.590163934427,4892.045468849674,18663.85356023287,16408.020408163266,12400
2017,87500,141,3.9,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,14715.525050100201,14855.540540540542,18663.85356023287,16408.020408163266,13990
2018,75932,101,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,9584.755319148937,18663.85356023287,16408.020408163266,10318
2002,71601,75,7.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2326.923077220694,2125.361279674014,18663.85356023287,16408.020408163266,2250
2014,177840,92,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,12531.042,18663.85356023287,16408.020408163266,6950
2015,67101,120,6.2,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,18663.85356023287,16408.020408163266,8645
2020,14993,136,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,18663.85356023287,16408.020408163266,17182
2019,48500,136,5.595992204287643,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,29532.89401165872,15866.760416666666,18663.85356023287,16408.020408163266,27900
2020,22360,136,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,18663.85356023287,16408.020408163266,15909
2020,20080,136,4.5,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,18663.85356023287,16408.020408163266,15909
2018,30430,101,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10356.367647058823,18370.367424242424,16408.020408163266,12000
2018,31798,150,4.9,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18031.51702395965,15973.84196185286,18370.367424242424,16408.020408163266,21900
2016,97700,110,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13832.590163934427,12757.726315789474,18370.367424242424,16408.020408163266,8500
2018,33100,69,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11624.755364806866,12585.785714285714,20621.098532494758,16408.020408163266,9010
2013,62733,68,4.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15152.037647058823,7850.000242258284,20621.098532494758,16408.020408163266,6870
2012,139641,110,4.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,20621.098532494758,16408.020408163266,6490
2018,48500,75,3.7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15152.037647058823,12107.207547169812,20621.098532494758,16408.020408163266,11740
2011,149272,90,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,20621.098532494758,16408.020408163266,8650
2018,116210,90,5.1,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10738.247881355932,9584.755319148937,20621.098532494758,16408.020408163266,7818
2019,47399,109,5.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28579.558624031008,16437.895833333332,20621.098532494758,16408.020408163266,17909
2019,84500,90,4.7,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11611.048120300751,10227.805714285714,20621.098532494758,16408.020408163266,11591
2015,119432,90,4.2,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13832.590163934427,12757.726315789474,20621.098532494758,16408.020408163266,8832
2011,203446,111,4.2,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11424.584479371317,12531.042,20621.098532494758,16408.020408163266,6650
2014,112500,105,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,20621.098532494758,16408.020408163266,9950
2017,48482,136,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13832.590163934427,12757.726315789474,20621.098532494758,16408.020408163266,13551
2015,112273,105,4.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15010.734375,20621.098532494758,16408.020408163266,13785
2015,80413,90,3.4,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,26918.515603799187,15095.810344827587,20621.098532494758,16408.020408163266,13738
2004,147525,69,5.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,2795.8181977118775,20621.098532494758,16408.020408163266,2590
2013,126032,109,4.4,5,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,20621.098532494758,16408.020408163266,13020
2019,9967,102,3.8,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15619.18091286307,13307.096654275092,20621.098532494758,16408.020408163266,14470
2005,104876,65,4.9,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,13832.590163934427,4892.045468849674,22819.47254575707,16408.020408163266,2900
2018,2362,75,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,10088.677631578947,22819.47254575707,16408.020408163266,13545
2017,30807,90,4.3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11871.0,11074.94594594595,22819.47254575707,16408.020408163266,11402
2017,63561,75,3.6,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11424.584479371317,10088.677631578947,22819.47254575707,16408.020408163266,12056
2018,45877,69,5.1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11624.755364806866,12585.785714285714,22819.47254575707,16408.020408163266,8955
2017,131391,170,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18475.00579710145,17422.575757575756,22819.47254575707,16408.020408163266,16168
2021,1,131,4.6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11424.584479371317,12531.042,22819.47254575707,16408.020408163266,19950
2014,84421,136,4.7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18475.00579710145,16031.911392405063,22819.47254575707,16408.020408163266,14150
2012,148443,131,4.0,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,22819.47254575707,16408.020408163266,7950
2013,22911,110,3.5,5,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,22819.47254575707,16408.020408163266,11400
2014,68841,275,6.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,43232.46031746032,52099.99132971275,15819.39518555667,16408.020408163266,46900
2016,83118,190,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,15819.39518555667,16408.020408163266,22710
2004,162622,135,7.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11611.048120300751,3086.7884615384614,15819.39518555667,16408.020408163266,2650
2014,111400,120,3.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10738.247881355932,12288.591463414634,15819.39518555667,16408.020408163266,9990
2016,152000,150,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,16357.166666666666,25942.62984273111,16408.020408163266,15990
2009,183809,190,6.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,25942.62984273111,16408.020408163266,10400
2014,131133,143,4.3,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,25942.62984273111,16408.020408163266,14900
2009,60472,140,5.8,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11424.584479371317,6995.969230769231,25942.62984273111,16408.020408163266,8900
2016,106273,150,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,16357.166666666666,25942.62984273111,16408.020408163266,18499
2014,33246,140,4.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,25942.62984273111,16408.020408163266,16900
2015,150000,116,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13271.07512315271,11978.241758241758,25942.62984273111,16408.020408163266,10990
2005,351592,170,10.7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29532.89401165872,4245.434179894495,25942.62984273111,16408.020408163266,3900
2018,56500,190,5.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,16928.746987951807,25942.62984273111,16408.020408163266,27500
2011,162072,184,4.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,20597.986666666668,25942.62984273111,16408.020408163266,11950
2018,61500,136,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,16383.443181818182,25942.62984273111,16408.020408163266,25909
2018,87558,150,5.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18031.51702395965,31424.427536231884,25942.62984273111,16408.020408163266,22660
2011,119152,184,7.1,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29532.89401165872,20832.27272949017,25942.62984273111,16408.020408163266,15900
2015,112000,120,4.0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,22221.02281021898,16408.020408163266,13400
2016,109573,190,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,13562.08540925267,17256.5,22221.02281021898,16408.020408163266,20093
2014,168043,190,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,20597.986666666668,22221.02281021898,16408.020408163266,16500
2012,194096,306,6.8,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,29532.89401165872,26732.971830985916,22221.02281021898,16408.020408163266,16500
2018,44241,211,5.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,29532.89401165872,31671.216216216213,22221.02281021898,16408.020408163266,29000
2006,59959,145,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13271.07512315271,11978.241758241758,44498.7,16408.020408163266,5450
2010,125222,140,6.3,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14757.554945054944,8667.001698118649,24123.619593345655,16408.020408163266,7450
2013,102798,116,4.3,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14715.525050100201,11738.6875,24123.619593345655,16408.020408163266,9900
2016,107092,131,4.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11611.048120300751,15913.977272727272,24123.619593345655,16408.020408163266,14766
2017,135840,120,4.1,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13271.07512315271,11978.241758241758,24123.619593345655,16408.020408163266,12991
2001,101260,117,7.7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11424.584479371317,6995.969230769231,24123.619593345655,16408.020408163266,2950
2010,179000,131,5.6,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10738.247881355932,12288.591463414634,24123.619593345655,16408.020408163266,6250
2015,113150,105,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15357.711086226203,10332.830065359478,24123.619593345655,16408.020408163266,9990
2016,100563,258,5.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,21487.954547174813,24123.619593345655,16408.020408163266,19650
2016,155700,265,5.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,19985.00000005238,24123.619593345655,16408.020408163266,35300
2012,108000,140,6.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,16408.020408163266,12490
2013,46500,150,4.1,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15100.345498783456,11720.63492063492,24123.619593345655,16408.020408163266,13990
2017,98747,136,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,16383.443181818182,24123.619593345655,16408.020408163266,21402
2016,111279,181,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17748.31730769231,16114.00000010614,24123.619593345655,16408.020408163266,18110
2003,262500,116,5.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15152.037647058823,9184.260873630146,24123.619593345655,16408.020408163266,3900
2017,55000,150,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,24123.619593345655,16408.020408163266,21800
2007,117000,131,8.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26918.515603799187,19818.70764119601,24123.619593345655,16408.020408163266,7390
2017,88052,150,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,29281.451690821257,16408.020408163266,19020
2002,280000,90,5.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11424.584479371317,6995.969230769231,29281.451690821257,16408.020408163266,1900
2020,18900,286,6.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,33813.70743820589,29281.451690821257,16408.020408163266,75500
1999,174813,101,5.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10738.247881355932,2361.2600899750837,29281.451690821257,16408.020408163266,750
2010,74731,500,12.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,105741.27848101266,58661.26470588218,29281.451690821257,16408.020408163266,44200
1997,235015,216,14.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,10942.666666666666,29281.451690821257,16408.020408163266,7490
2006,139666,114,7.5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15644.752100840336,29281.451690821257,16408.020408163266,5550
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,16408.020408163266,2300
2006,112356,207,8.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,10942.666666666666,29281.451690821257,16408.020408163266,11000
2007,124937,231,8.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,19985.00000005238,29281.451690821257,16408.020408163266,10990
2018,68600,150,4.4,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15357.711086226203,16418.168341708544,27100.51841004184,16408.020408163266,17990
2018,35900,160,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11611.048120300751,15913.977272727272,27100.51841004184,16408.020408163266,19455
2013,91500,136,4.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,29532.89401165872,16383.443181818182,27100.51841004184,16408.020408163266,15790
2006,125409,166,8.7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15100.345498783456,11720.63492063492,27100.51841004184,16408.020408163266,6300
2013,120000,204,5.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,27100.51841004184,16408.020408163266,18990
2013,52300,69,4.8,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15152.037647058823,12107.207547169812,27100.51841004184,16408.020408163266,6990
