Year,Kms,Hp,Fuel_cons,Doors,Gear_type_Automatic,Gear_type_Manual,Fuel_type_CNG,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_LPG,Fuel_type_Petrol,Type_cabrio,Type_coupe,Type_familiar,Type_minivan,Type_other,Type_sedan,Type_small,Type_suv,Type_van,Seller_Dealer,Seller_Private,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2006,278000,131,9.1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,11204.158081485453,35312.761845386536,22252.94124847001,12840
1983,85000,101,10.0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,13167.835322195704,23466.066161775532,35312.761845386536,22252.94124847001,11500
2019,15000,650,12.7,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,301221.45945945947,319320.0587351385,35312.761845386536,22252.94124847001,305000
2007,298875,109,9.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,29082.68607594937,15815.75,35312.761845386536,22252.94124847001,7000
2018,83000,231,7.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,25546.556756756756,25342.692860821844,25938.395771144278,22252.94124847001,29900
2014,145000,90,4.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11099.399408284024,9136.68,25938.395771144278,22252.94124847001,6399
2003,293000,163,7.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,17046.271698113207,25938.395771144278,22252.94124847001,3800
2004,134000,170,8.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17251.958183990442,19240.75,25938.395771144278,22252.94124847001,9000
2005,265000,109,4.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10412.196983141082,11529.203285420945,25938.395771144278,22252.94124847001,1400
2006,61000,116,6.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17251.958183990442,13756.28813559322,25938.395771144278,22252.94124847001,9500
2015,138000,170,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17251.958183990442,18362.448979591838,25938.395771144278,22252.94124847001,14900
2015,36000,182,6.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18110.132653061224,21201.328010336743,25938.395771144278,22252.94124847001,19990
1989,250700,128,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,7100
2005,310000,155,7.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13885.174757281553,6841.4739374027295,25938.395771144278,22252.94124847001,2900
2014,100000,320,7.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,15653.143884892086,25938.395771144278,22252.94124847001,24900
2014,169000,190,4.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,15994.482233502538,25938.395771144278,22252.94124847001,15500
1990,75000,84,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13407.126549249837,3704.444645165202,25938.395771144278,22252.94124847001,1800
2017,81000,326,2.0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,28829.745762711864,25938.395771144278,22252.94124847001,49500
1997,212000,170,10.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13167.835322195704,10876.993150684932,25938.395771144278,22252.94124847001,3000
2007,109000,65,5.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10717.666666666666,3042.0546344581658,25938.395771144278,22252.94124847001,2350
2019,44000,140,4.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13167.835322195704,9605.02608695652,25938.395771144278,22252.94124847001,13900
2003,200000,136,6.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13407.126549249837,2606.9974380096714,25938.395771144278,22252.94124847001,900
2005,174000,105,5.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16542.651072961373,15251.886281588448,25938.395771144278,22252.94124847001,3500
2005,174200,105,5.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16542.651072961373,15251.886281588448,25938.395771144278,22252.94124847001,3500
2008,197008,184,8.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22000.803183791606,25938.395771144278,22252.94124847001,7500
2017,44500,69,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14041.39201183432,10300.54,25938.395771144278,22252.94124847001,8500
1999,228519,136,5.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,2800
2016,117500,110,3.8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16542.651072961373,15251.886281588448,25938.395771144278,22252.94124847001,14990
2011,49900,82,5.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13167.835322195704,9605.02608695652,25938.395771144278,22252.94124847001,6500
2013,135000,150,4.1,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,14904.820895522387,25938.395771144278,22252.94124847001,15500
2017,76000,179,6.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18110.132653061224,21201.328010336743,25938.395771144278,22252.94124847001,18900
2004,160000,54,5.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10886.36388508892,6581.333333419598,25938.395771144278,22252.94124847001,700
2003,89066,170,9.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16542.651072961373,18359.727272727272,25938.395771144278,22252.94124847001,15500
2005,144000,140,5.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16542.651072961373,15251.886281588448,25938.395771144278,22252.94124847001,4100
2002,86000,140,8.4,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18253.76070528967,8846.818181818366,25938.395771144278,22252.94124847001,3900
2016,75000,367,8.1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,45516.29839028563,25938.395771144278,22252.94124847001,39500
2019,17439,69,4.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14041.39201183432,10300.54,25938.395771144278,22252.94124847001,9750
2009,146000,140,5.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,14904.820895522387,25938.395771144278,22252.94124847001,8500
2019,13000,150,4.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22622.5081300813,25938.395771144278,22252.94124847001,35500
2004,200000,170,9.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,17046.271698113207,25938.395771144278,22252.94124847001,4500
2010,208000,92,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10412.196983141082,8547.619047619048,25938.395771144278,22252.94124847001,4200
2011,90929,109,5.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22622.5081300813,25938.395771144278,22252.94124847001,9000
2011,226000,95,4.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13167.835322195704,11980.475524475525,25938.395771144278,22252.94124847001,5000
2013,200000,114,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10412.196983141082,11529.203285420945,25938.395771144278,22252.94124847001,5700
2019,39500,150,5.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,14904.820895522387,25938.395771144278,22252.94124847001,25700
2010,93000,300,10.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14846.575757575758,12858.128244992824,25938.395771144278,22252.94124847001,30000
2016,59757,136,4.1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22622.5081300813,25938.395771144278,22252.94124847001,22500
2010,195000,170,5.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,22657.184210526317,25938.395771144278,22252.94124847001,14000
2013,128000,231,4.1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,24612.097156398104,25938.395771144278,22252.94124847001,25900
2017,51000,136,3.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22622.5081300813,25938.395771144278,22252.94124847001,22490
2002,123000,155,9.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,24287.115577889446,10149.054725317783,25938.395771144278,22252.94124847001,6500
2019,41000,136,4.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,17251.958183990442,13756.28813559322,25938.395771144278,22252.94124847001,18900
2016,90080,82,4.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13407.126549249837,14947.338028169013,25938.395771144278,22252.94124847001,8100
2002,370000,150,5.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13946.821985233799,15692.600355239787,25938.395771144278,22252.94124847001,1900
2005,80000,117,7.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,6766.880108319765,7791.390809236017,25938.395771144278,22252.94124847001,2200
2009,39000,125,7.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10412.196983141082,5956.2054794520545,25938.395771144278,22252.94124847001,6000
2015,77000,449,8.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,28829.745762711864,25938.395771144278,22252.94124847001,55000
2014,88000,170,5.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,25546.556756756756,22657.184210526317,25938.395771144278,22252.94124847001,17900
2016,88600,150,4.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16542.651072961373,15251.886281588448,25938.395771144278,22252.94124847001,14500
2005,129000,272,9.7,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,24612.097156398104,25938.395771144278,22252.94124847001,9900
2002,71144,109,6.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10412.196983141082,2838.25,25938.395771144278,22252.94124847001,1500
2020,49000,306,7.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22622.5081300813,25938.395771144278,22252.94124847001,52000
2008,197000,184,8.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,22000.803183791606,25938.395771144278,22252.94124847001,8000
2019,36500,166,6.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9915.299401197604,11423.483146067416,25938.395771144278,22252.94124847001,21490
2010,177188,86,5.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9915.299401197604,8330.035294117648,25938.395771144278,22252.94124847001,2990
2017,155000,252,1.9,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,26300
2012,136700,265,6.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29082.68607594937,26184.697368421053,25938.395771144278,22252.94124847001,21800
1992,215000,150,9.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,4000
2008,157000,143,4.8,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,6400
2012,129000,143,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13946.821985233799,8817.225,25938.395771144278,22252.94124847001,7800
2008,248000,224,7.5,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29082.68607594937,22000.803183791606,25938.395771144278,22252.94124847001,7900
2014,270000,124,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14041.39201183432,9752.207547169812,25938.395771144278,22252.94124847001,5500
2018,31608,99,4.2,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13407.126549249837,7081.050091801911,25938.395771144278,22252.94124847001,16800
2019,69000,190,4.6,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25546.556756756756,15994.482233502538,25938.395771144278,22252.94124847001,43900
2016,63000,136,4.6,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29082.68607594937,26191.0,25938.395771144278,22252.94124847001,24000
2006,182000,218,8.6,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,7500
2009,95000,140,8.1,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,10363.245762711864,25938.395771144278,22252.94124847001,8000
2015,75000,280,6.6,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13946.821985233799,15692.600355239787,25938.395771144278,22252.94124847001,25800
2017,37500,120,4.7,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10886.36388508892,11347.698412698413,25938.395771144278,22252.94124847001,13150
2016,180000,150,4.5,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,12119.389358634244,25938.395771144278,22252.94124847001,15900
2004,226000,174,8.3,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,11204.158081485453,25938.395771144278,22252.94124847001,11990
2012,76000,245,6.5,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,19999
2007,273000,232,8.4,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25546.556756756756,19745.356435643564,25938.395771144278,22252.94124847001,7500
2006,173000,116,5.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13167.835322195704,11980.475524475525,25938.395771144278,22252.94124847001,2600
2011,55300,114,7.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,14986.482758626553,25938.395771144278,22252.94124847001,18000
2007,219000,140,6.2,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25546.556756756756,19745.356435643564,25938.395771144278,22252.94124847001,5999
2013,62000,160,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9915.299401197604,11423.483146067416,25938.395771144278,22252.94124847001,11800
2005,117000,136,6.0,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13407.126549249837,3899.2916666666665,25938.395771144278,22252.94124847001,3900
2018,17700,125,5.7,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,14986.482758626553,25938.395771144278,22252.94124847001,28000
2007,187600,150,5.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,4173.772727272727,25938.395771144278,22252.94124847001,2700
2002,245500,131,5.7,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25546.556756756756,15994.482233502538,25938.395771144278,22252.94124847001,3200
2020,5000,600,7.2,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,25546.556756756756,98773.34285714272,25938.395771144278,22252.94124847001,135000
2013,74400,110,4.4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,9188.34529147982,25938.395771144278,22252.94124847001,7500
2012,265540,136,4.8,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29082.68607594937,22000.803183791606,25938.395771144278,22252.94124847001,9000
2016,31835,101,4.6,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13167.835322195704,7670.730769450135,25938.395771144278,22252.94124847001,14000
2006,230000,165,8.5,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,14846.575757575758,16212.884615485347,25938.395771144278,22252.94124847001,5555
2005,230000,109,4.9,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13407.126549249837,3312.36,25938.395771144278,22252.94124847001,1100
2017,79500,150,6.4,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,49616.085518230655,25938.395771144278,22252.94124847001,45200
2005,158200,150,6.1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10886.36388508892,2696.55316360705,25938.395771144278,22252.94124847001,2300
2004,450000,177,7.1,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29082.68607594937,24612.097156398104,25938.395771144278,22252.94124847001,2975
2004,450000,177,7.1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,29082.68607594937,24612.097156398104,25938.395771144278,22252.94124847001,2975
2008,166000,174,8.6,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,30164.684108506503,25938.395771144278,22252.94124847001,32500
2004,181000,166,10.8,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,14850.905,15624.25352112676,25938.395771144278,22252.94124847001,2700
2018,68567,150,4.3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,8165.482142857143,25938.395771144278,22252.94124847001,17800
2012,108500,114,7.6,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,14986.482758626553,25938.395771144278,22252.94124847001,14800
2014,199000,131,4.6,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11099.399408284024,4173.772727272727,25938.395771144278,22252.94124847001,6300
2013,174987,105,3.8,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13946.821985233799,15692.600355239787,25938.395771144278,22252.94124847001,7900
2009,183498,120,6.9,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,13407.126549249837,11825.056856187291,25938.395771144278,22252.94124847001,4000
2000,200000,102,8.1,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,16734.656743824282,25938.395771144278,22252.94124847001,18000
2006,129000,174,8.6,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16542.651072961373,30164.684108506503,25938.395771144278,22252.94124847001,35000
2010,80000,140,6.5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13167.835322195704,9550.857171538528,25938.395771144278,22252.94124847001,10999
2006,170000,136,6.3,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14041.39201183432,4232.821227902108,25938.395771144278,22252.94124847001,4990
2013,118000,110,5.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10412.196983141082,6242.000096502937,25938.395771144278,22252.94124847001,9500
2010,280000,163,9.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5150.49,6673.972309012575,25938.395771144278,22252.94124847001,5900
2012,145000,105,5.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16542.651072961373,15373.22602739726,25938.395771144278,22252.94124847001,8000
2012,131000,163,5.8,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13167.835322195704,12753.354507534888,25938.395771144278,22252.94124847001,6900
2005,330000,105,5.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13946.821985233799,5504.02,25938.395771144278,22252.94124847001,1700
2013,65000,140,5.7,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16542.651072961373,20507.26530612245,25938.395771144278,22252.94124847001,18300
2007,216000,109,5.7,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10412.196983141082,7751.074074154362,25938.395771144278,22252.94124847001,2800
2007,385400,140,6.0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13167.835322195704,12672.344827586207,25938.395771144278,22252.94124847001,2880
2011,250000,105,4.9,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13946.821985233799,5504.02,25938.395771144278,22252.94124847001,4999
2012,247000,105,4.5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13946.821985233799,7927.896551724138,25938.395771144278,22252.94124847001,6000
2007,149000,189,9.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29082.68607594937,13982.440401063128,25938.395771144278,22252.94124847001,10000
2008,186000,131,6.0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11099.399408284024,14268.404411764706,25938.395771144278,22252.94124847001,3800
1996,280000,121,12.3,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10886.36388508892,4754.113277543505,25938.395771144278,22252.94124847001,1700
2011,83000,111,5.2,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13407.126549249837,18763.294326241135,25938.395771144278,22252.94124847001,7525
2006,166500,109,5.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29082.68607594937,16331.6,25938.395771144278,22252.94124847001,5800
2015,82000,184,5.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13946.821985233799,23139.966666666747,25938.395771144278,22252.94124847001,19000
1999,230000,82,6.6,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9915.299401197604,9182.20253164557,25938.395771144278,22252.94124847001,1300
2011,166000,105,5.1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,16542.651072961373,15373.22602739726,25938.395771144278,22252.94124847001,9000
2011,121800,420,11.2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,38741.95,25938.395771144278,22252.94124847001,37500
2015,36000,306,8.2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,29806.568571428572,25938.395771144278,22252.94124847001,32500
2011,95000,116,4.5,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,15653.143884892086,25938.395771144278,22252.94124847001,13900
2008,145000,174,6.2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,17251.958183990442,19240.75,25938.395771144278,22252.94124847001,8600
2018,15000,184,5.9,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,29806.568571428572,25938.395771144278,22252.94124847001,32750
2010,204000,450,10.8,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,25546.556756756756,51374.367217239545,25938.395771144278,22252.94124847001,26000
2013,115000,245,5.7,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25546.556756756756,22657.184210526317,25938.395771144278,22252.94124847001,21000
2010,147000,177,4.8,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,10500
2019,3400,299,7.1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,29082.68607594937,26184.697368421053,25938.395771144278,22252.94124847001,52500
2018,78000,170,4.4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29082.68607594937,22000.803183791606,25938.395771144278,22252.94124847001,33000
2019,30500,411,9.2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,61224.44444425153,25938.395771144278,22252.94124847001,61500
2014,148900,258,5.9,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,36015.9900990099,25938.395771144278,22252.94124847001,23400
2015,47500,125,5.4,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,16542.651072961373,14797.596026490066,25938.395771144278,22252.94124847001,17000
2001,105860,197,9.6,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,29082.68607594937,8969.446280991735,25938.395771144278,22252.94124847001,4500
2003,260000,343,11.9,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,38741.95,25938.395771144278,22252.94124847001,31500
2019,16000,211,7.6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,29082.68607594937,45222.458333333336,25938.395771144278,22252.94124847001,48999
2002,44812,343,11.9,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,38741.95,25938.395771144278,22252.94124847001,46900
2017,83000,252,6.2,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,25546.556756756756,22657.184210526317,25938.395771144278,22252.94124847001,39500
2004,164000,150,5.7,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,5000
2011,225000,245,6.8,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,26202.40666450987,14949.803921568628,25938.395771144278,22252.94124847001,24300
2015,129830,211,6.6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,29082.68607594937,27319.122047244095,25938.395771144278,22252.94124847001,23100
1999,250000,200,9.8,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4645.071428571428,5112.883720930233,25938.395771144278,22252.94124847001,2300
2000,170000,116,6.7,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4645.071428571428,5112.883720930233,25938.395771144278,22252.94124847001,3500
2013,115000,245,5.7,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25546.556756756756,22657.184210526317,25938.395771144278,22252.94124847001,21000
2017,40000,275,6.0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,53199.354838709674,43553.93939393914,25938.395771144278,22252.94124847001,48000
2012,81000,184,6.1,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,29082.68607594937,12620.74213836478,25938.395771144278,22252.94124847001,20800
2017,71000,192,5.6,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,17251.958183990442,18957.06815587582,25938.395771144278,22252.94124847001,24900
2008,91000,224,11.0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29082.68607594937,130435.41935482871,25938.395771144278,22252.94124847001,120000
